order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
500627,40020,prior,11,1,13,5.0
2208216,40020,prior,12,2,18,8.0
3235749,40020,prior,13,6,18,4.0
100694,40020,prior,14,6,9,14.0
1316877,40020,prior,15,6,18,7.0
2495664,40020,prior,16,5,9,20.0
303649,40020,prior,17,5,18,7.0
1046553,40020,prior,18,3,7,26.0
2970802,40020,prior,19,3,15,7.0
1357966,40020,test,20,2,10,6.0
3020249,40363,prior,1,3,13,
811536,40363,prior,2,2,16,13.0
259181,40363,prior,3,5,18,10.0
439251,40363,test,4,5,10,7.0
1695381,40877,prior,1,1,10,
3190522,40877,prior,2,2,12,22.0
1718298,40877,prior,3,3,15,29.0
2635899,40877,prior,4,3,17,0.0
2951502,40877,prior,5,1,10,26.0
2007481,40877,prior,6,1,11,7.0
269372,40877,prior,7,1,16,14.0
2892265,40877,prior,8,1,11,7.0
1705360,40877,prior,9,4,15,30.0
1449862,40877,test,10,1,14,18.0
942714,41125,prior,1,3,14,
1006013,41125,prior,2,6,16,24.0
1819150,41125,prior,3,3,11,4.0
27333,41125,prior,4,5,9,30.0
1980698,41125,prior,5,6,14,22.0
935215,41125,prior,6,2,9,17.0
1765658,41125,prior,7,0,12,19.0
2008869,41125,prior,8,3,14,10.0
3975,41125,prior,9,6,9,17.0
642855,41125,prior,10,4,8,5.0
1483082,41125,prior,11,1,13,4.0
1463219,41125,prior,12,2,10,8.0
3326171,41125,prior,13,0,11,5.0
693125,41125,prior,14,5,10,5.0
978328,41125,prior,15,3,19,12.0
1137851,41125,prior,16,5,17,9.0
93361,41125,prior,17,6,10,8.0
2196208,41125,prior,18,2,18,17.0
2856900,41125,prior,19,0,10,12.0
1823609,41125,prior,20,3,11,10.0
180172,41125,prior,21,5,7,9.0
2182592,41125,prior,22,0,9,9.0
2160556,41125,prior,23,4,9,11.0
902000,41125,prior,24,5,18,8.0
2815069,41125,prior,25,0,16,2.0
63008,41125,prior,26,5,15,12.0
473367,41125,prior,27,0,11,2.0
3241952,41125,prior,28,6,9,6.0
1516002,41125,prior,29,6,15,7.0
1200588,41125,prior,30,6,9,7.0
1628688,41125,test,31,0,14,1.0
1704963,41236,prior,1,1,17,
2413159,41236,prior,2,0,13,30.0
1039068,41236,prior,3,1,8,30.0
3327715,41236,test,4,0,20,30.0
1641987,41289,prior,1,2,18,
2804201,41289,prior,2,4,15,9.0
707715,41289,prior,3,5,17,15.0
1041192,41289,prior,4,0,11,30.0
63616,41289,prior,5,0,8,14.0
764973,41289,prior,6,0,20,7.0
1597376,41289,prior,7,2,16,30.0
414679,41289,prior,8,6,15,4.0
1301797,41289,prior,9,6,10,7.0
1394304,41289,prior,10,5,10,20.0
2844426,41289,prior,11,1,12,3.0
1167917,41289,prior,12,3,14,9.0
494234,41289,prior,13,2,18,27.0
3300055,41289,prior,14,6,13,30.0
844256,41289,prior,15,2,10,17.0
1102335,41289,test,16,1,18,20.0
1782544,41291,prior,1,6,10,
63551,41291,prior,2,6,22,14.0
2062266,41291,prior,3,4,13,26.0
1517006,41291,prior,4,1,13,18.0
2200541,41291,prior,5,1,10,21.0
918502,41291,prior,6,4,11,17.0
418432,41291,prior,7,2,15,19.0
2848211,41291,prior,8,1,9,13.0
299023,41291,prior,9,1,11,21.0
1450479,41291,prior,10,5,15,18.0
1608421,41291,prior,11,6,0,29.0
3058322,41291,test,12,4,17,19.0
1221777,41556,prior,1,1,9,
3043634,41556,prior,2,3,10,2.0
2847319,41556,prior,3,5,13,2.0
168012,41556,prior,4,1,9,3.0
3054521,41556,prior,5,5,12,4.0
860591,41556,prior,6,1,9,3.0
2222744,41556,prior,7,4,16,3.0
1445474,41556,prior,8,5,11,1.0
1415647,41556,prior,9,5,12,0.0
2637752,41556,prior,10,1,9,3.0
2216251,41556,prior,11,3,10,2.0
2818643,41556,prior,12,5,11,2.0
2781707,41556,prior,13,1,10,3.0
830906,41556,prior,14,3,12,2.0
1931583,41556,prior,15,4,11,1.0
1090268,41556,prior,16,1,15,4.0
2510369,41556,prior,17,3,13,2.0
1036757,41556,prior,18,5,12,2.0
1787627,41556,prior,19,1,9,3.0
162431,41556,prior,20,1,9,0.0
2867769,41556,prior,21,3,9,2.0
663757,41556,prior,22,5,10,2.0
893690,41556,prior,23,0,22,2.0
2052917,41556,prior,24,3,10,3.0
1591539,41556,prior,25,5,10,2.0
1093956,41556,prior,26,1,8,3.0
3077928,41556,prior,27,2,22,1.0
967625,41556,prior,28,5,11,3.0
2740224,41556,test,29,0,23,2.0
1929238,41639,prior,1,4,9,
3350655,41639,prior,2,1,12,4.0
2275770,41639,prior,3,4,16,3.0
1890126,41639,prior,4,4,16,7.0
3105461,41639,prior,5,2,13,30.0
1532262,41639,prior,6,5,13,30.0
2508859,41639,prior,7,4,14,6.0
1995571,41639,prior,8,4,18,7.0
1091415,41639,test,9,2,0,12.0
2753863,41667,prior,1,6,18,
3284691,41667,prior,2,2,11,10.0
2440925,41667,prior,3,1,16,13.0
1462068,41667,prior,4,5,10,4.0
2188915,41667,prior,5,3,12,5.0
2536419,41667,prior,6,1,16,12.0
635815,41667,prior,7,3,15,2.0
1615750,41667,prior,8,5,20,2.0
2090174,41667,prior,9,0,15,9.0
2789849,41667,prior,10,5,14,5.0
79161,41667,prior,11,0,16,9.0
980365,41667,prior,12,5,17,5.0
1153675,41667,prior,13,1,12,3.0
508186,41667,prior,14,4,10,3.0
349349,41667,prior,15,5,16,1.0
502865,41667,prior,16,2,10,4.0
3067170,41667,prior,17,1,18,6.0
2363547,41667,prior,18,0,12,6.0
748564,41667,prior,19,4,15,4.0
961819,41667,prior,20,1,14,4.0
1348505,41667,prior,21,0,18,6.0
1567857,41667,prior,22,3,17,17.0
1796996,41667,prior,23,1,14,5.0
962339,41667,prior,24,1,16,7.0
3281050,41667,prior,25,1,13,28.0
2498735,41667,prior,26,1,17,21.0
1342000,41667,prior,27,4,19,17.0
1936356,41667,prior,28,5,14,30.0
750090,41667,prior,29,6,18,22.0
1630965,41667,prior,30,3,13,11.0
1193221,41667,prior,31,3,18,21.0
3164707,41667,prior,32,6,17,3.0
1760393,41667,prior,33,6,16,7.0
1038200,41667,prior,34,6,14,7.0
172627,41667,test,35,2,16,3.0
2234302,42095,prior,1,1,13,
1874462,42095,prior,2,1,16,7.0
273470,42095,prior,3,4,20,24.0
972667,42095,prior,4,4,16,7.0
3082852,42095,prior,5,1,15,4.0
1818004,42095,prior,6,2,20,1.0
2874032,42095,prior,7,1,15,6.0
1832270,42095,prior,8,6,15,5.0
1819228,42095,prior,9,4,14,5.0
1919559,42095,prior,10,5,14,1.0
869009,42095,prior,11,3,14,5.0
478119,42095,prior,12,2,18,6.0
2173027,42095,prior,13,0,14,5.0
1509690,42095,prior,14,0,20,7.0
1027499,42095,prior,15,4,10,4.0
768394,42095,prior,16,5,16,1.0
423681,42095,prior,17,4,15,6.0
331203,42095,prior,18,3,20,6.0
3333806,42095,prior,19,1,10,5.0
206862,42095,prior,20,2,20,1.0
2042581,42095,prior,21,2,20,7.0
1466203,42095,prior,22,4,14,2.0
2490342,42095,prior,23,1,10,4.0
1330449,42095,prior,24,1,10,7.0
776897,42095,prior,25,5,10,4.0
797706,42095,prior,26,1,20,24.0
481153,42095,prior,27,4,23,3.0
2977613,42095,prior,28,5,21,8.0
67484,42095,prior,29,4,9,6.0
3033675,42095,prior,30,1,22,4.0
2051589,42095,prior,31,1,15,14.0
1547557,42095,prior,32,0,19,6.0
1964856,42095,prior,33,4,21,11.0
3033771,42095,prior,34,4,16,28.0
3372339,42095,prior,35,1,12,4.0
1439853,42095,prior,36,6,16,5.0
2680874,42095,prior,37,1,16,9.0
258674,42095,prior,38,4,20,10.0
638153,42095,prior,39,3,19,20.0
905354,42095,prior,40,2,17,6.0
473763,42095,prior,41,2,16,7.0
2259456,42095,prior,42,4,12,9.0
1051347,42095,prior,43,5,23,15.0
117126,42095,prior,44,5,9,14.0
1710007,42095,test,45,0,21,2.0
2192076,42516,prior,1,1,13,
2918623,42516,prior,2,2,15,8.0
2534907,42516,prior,3,3,16,8.0
667523,42516,prior,4,5,12,16.0
1681691,42516,prior,5,6,16,30.0
1793028,42516,prior,6,2,10,3.0
1434112,42516,prior,7,0,14,30.0
775235,42516,prior,8,3,13,17.0
327314,42516,prior,9,1,12,12.0
629827,42516,prior,10,5,10,30.0
798752,42516,test,11,1,13,30.0
2418494,42889,prior,1,3,10,
146553,42889,prior,2,5,12,16.0
49012,42889,prior,3,1,10,30.0
2353866,42889,prior,4,5,10,11.0
2729114,42889,prior,5,4,15,6.0
1605799,42889,prior,6,5,10,1.0
2621346,42889,prior,7,5,13,7.0
1718106,42889,prior,8,5,10,7.0
3211485,42889,prior,9,1,13,3.0
3361796,42889,prior,10,5,9,4.0
1833544,42889,prior,11,3,16,5.0
908610,42889,prior,12,4,14,1.0
1732845,42889,prior,13,5,10,1.0
2818594,42889,prior,14,3,11,5.0
1934892,42889,prior,15,1,13,5.0
2277426,42889,prior,16,4,14,3.0
2571492,42889,prior,17,5,9,1.0
3375110,42889,prior,18,3,14,5.0
1410498,42889,prior,19,5,10,16.0
1602368,42889,prior,20,3,9,5.0
931481,42889,prior,21,2,13,6.0
1705145,42889,prior,22,5,13,3.0
619713,42889,prior,23,5,18,7.0
1219391,42889,prior,24,5,13,14.0
2854719,42889,prior,25,3,13,12.0
442985,42889,prior,26,5,9,9.0
3263613,42889,prior,27,5,14,7.0
908767,42889,prior,28,5,14,7.0
2192356,42889,prior,29,3,13,12.0
454466,42889,prior,30,5,8,2.0
927096,42889,prior,31,5,9,7.0
301245,42889,prior,32,1,13,3.0
3147582,42889,prior,33,3,9,2.0
280758,42889,prior,34,1,9,5.0
1891291,42889,prior,35,4,10,3.0
2345961,42889,prior,36,2,12,12.0
451715,42889,prior,37,4,14,2.0
2654747,42889,prior,38,1,11,4.0
2695441,42889,prior,39,5,8,4.0
3204088,42889,prior,40,1,11,3.0
2480956,42889,prior,41,1,16,7.0
1021270,42889,prior,42,4,10,3.0
1896010,42889,prior,43,5,9,8.0
1431322,42889,prior,44,1,10,3.0
1199844,42889,prior,45,5,10,4.0
2412698,42889,prior,46,5,16,0.0
2241642,42889,prior,47,4,12,6.0
2093146,42889,prior,48,5,9,1.0
1656327,42889,prior,49,2,9,4.0
1976839,42889,prior,50,4,11,2.0
1875600,42889,prior,51,1,12,4.0
1290921,42889,prior,52,3,7,2.0
598130,42889,prior,53,4,17,1.0
1552897,42889,prior,54,1,9,4.0
2936504,42889,prior,55,5,10,4.0
2771993,42889,prior,56,1,10,3.0
810421,42889,prior,57,4,9,3.0
776487,42889,prior,58,4,18,0.0
3396545,42889,prior,59,2,11,5.0
2025789,42889,prior,60,1,8,6.0
1677149,42889,prior,61,2,7,1.0
2274965,42889,prior,62,1,10,6.0
1635492,42889,prior,63,1,9,14.0
2536191,42889,prior,64,5,9,4.0
2968562,42889,test,65,2,10,4.0
3331151,43053,prior,1,3,13,
597600,43053,prior,2,3,13,30.0
426329,43053,prior,3,1,11,30.0
1696758,43053,test,4,1,13,30.0
2893452,43161,prior,1,0,14,
2157677,43161,prior,2,0,14,30.0
2910354,43161,prior,3,6,11,20.0
2722332,43161,test,4,1,8,30.0
622930,43164,prior,1,0,7,
161990,43164,prior,2,0,20,0.0
2494258,43164,prior,3,5,10,5.0
2937584,43164,prior,4,2,9,30.0
2138124,43164,prior,5,4,9,30.0
343824,43164,prior,6,5,6,1.0
1652899,43164,prior,7,2,13,30.0
2463610,43164,prior,8,2,9,7.0
553975,43164,prior,9,5,9,17.0
2157311,43164,prior,10,6,7,22.0
2608510,43164,prior,11,6,20,7.0
2282589,43164,prior,12,3,10,4.0
3274362,43164,prior,13,6,9,3.0
2448014,43164,prior,14,2,7,3.0
1888730,43164,prior,15,6,7,30.0
1005168,43164,prior,16,4,19,12.0
2980318,43164,test,17,6,7,9.0
2845916,43405,prior,1,6,14,
967851,43405,prior,2,0,16,1.0
386621,43405,prior,3,2,7,30.0
2495441,43405,prior,4,2,20,30.0
2189419,43405,prior,5,5,9,30.0
160219,43405,prior,6,2,21,4.0
750394,43405,prior,7,4,20,30.0
578803,43405,prior,8,3,8,30.0
666854,43405,prior,9,3,13,30.0
3015555,43405,prior,10,5,9,30.0
1457495,43405,test,11,3,18,30.0
441969,43682,prior,1,1,16,
1232830,43682,prior,2,1,11,7.0
903418,43682,prior,3,2,13,1.0
3025233,43682,prior,4,3,10,1.0
2587620,43682,prior,5,2,8,6.0
1879846,43682,prior,6,4,16,2.0
2805497,43682,prior,7,6,19,2.0
767982,43682,prior,8,1,11,2.0
2475459,43682,prior,9,3,9,2.0
1782816,43682,prior,10,0,15,4.0
2070861,43682,prior,11,3,8,3.0
1211336,43682,prior,12,0,16,4.0
2436402,43682,prior,13,2,17,2.0
2819235,43682,prior,14,5,15,3.0
268763,43682,prior,15,3,13,5.0
920917,43682,prior,16,2,13,6.0
2607198,43682,prior,17,5,12,3.0
1415907,43682,prior,18,2,17,4.0
2454803,43682,prior,19,1,12,6.0
3187166,43682,prior,20,4,15,3.0
2713102,43682,prior,21,5,17,1.0
3305300,43682,prior,22,5,16,7.0
2995261,43682,prior,23,2,12,4.0
491551,43682,prior,24,0,15,5.0
259737,43682,prior,25,1,19,1.0
3346315,43682,prior,26,3,14,2.0
3315733,43682,prior,27,6,16,3.0
3258771,43682,prior,28,0,15,1.0
2106364,43682,prior,29,2,16,2.0
1704028,43682,prior,30,3,17,1.0
2398684,43682,prior,31,5,16,2.0
288733,43682,prior,32,0,13,2.0
2385152,43682,prior,33,1,16,1.0
1850998,43682,prior,34,2,12,1.0
1351681,43682,prior,35,3,15,1.0
1592093,43682,prior,36,4,14,1.0
3201152,43682,prior,37,6,15,2.0
2146507,43682,prior,38,0,15,1.0
281909,43682,prior,39,2,18,2.0
2510226,43682,prior,40,3,17,1.0
1708957,43682,prior,41,5,11,2.0
1486630,43682,prior,42,5,19,0.0
2201718,43682,prior,43,0,14,2.0
144605,43682,prior,44,1,11,1.0
404274,43682,prior,45,2,15,1.0
114998,43682,prior,46,3,18,1.0
1344158,43682,prior,47,4,12,1.0
1684274,43682,prior,48,4,18,0.0
1552118,43682,prior,49,5,17,1.0
1495269,43682,prior,50,6,14,1.0
529977,43682,prior,51,0,15,1.0
2069303,43682,prior,52,1,14,1.0
814687,43682,prior,53,2,11,1.0
1075267,43682,prior,54,3,12,1.0
421978,43682,prior,55,4,15,1.0
3406829,43682,prior,56,5,18,1.0
2282453,43682,prior,57,6,16,1.0
1462206,43682,prior,58,0,16,1.0
3390404,43682,prior,59,1,12,1.0
1223721,43682,prior,60,3,15,2.0
532998,43682,prior,61,5,17,2.0
170574,43682,prior,62,0,10,2.0
2618863,43682,prior,63,1,17,1.0
771980,43682,prior,64,2,17,1.0
346926,43682,prior,65,4,16,2.0
2979386,43682,prior,66,0,16,3.0
2960560,43682,prior,67,3,14,3.0
1369115,43682,prior,68,5,16,2.0
1746914,43682,prior,69,0,15,2.0
1654182,43682,prior,70,2,13,2.0
184379,43682,prior,71,3,15,1.0
524546,43682,prior,72,6,15,3.0
1913320,43682,prior,73,2,10,3.0
2859167,43682,prior,74,3,18,1.0
921656,43682,prior,75,5,13,2.0
517255,43682,prior,76,1,17,3.0
2084175,43682,prior,77,3,12,2.0
576049,43682,prior,78,4,11,1.0
2263451,43682,prior,79,6,15,2.0
2787646,43682,prior,80,1,11,2.0
671150,43682,prior,81,3,17,2.0
513463,43682,prior,82,6,17,3.0
505427,43682,prior,83,2,13,3.0
1308440,43682,prior,84,5,17,3.0
2524676,43682,prior,85,6,15,1.0
2293628,43682,prior,86,0,15,1.0
1633907,43682,prior,87,1,14,1.0
967058,43682,prior,88,3,17,2.0
1547442,43682,prior,89,4,16,1.0
279264,43682,prior,90,1,9,4.0
1253370,43682,prior,91,3,14,2.0
1403951,43682,prior,92,4,16,1.0
1358893,43682,prior,93,5,17,1.0
1562809,43682,prior,94,2,17,4.0
1248382,43682,prior,95,3,15,30.0
663200,43682,prior,96,6,10,17.0
3032697,43682,prior,97,0,12,1.0
1780377,43682,prior,98,1,12,1.0
702930,43682,prior,99,2,12,1.0
2916106,43682,test,100,5,9,3.0
867874,43695,prior,1,5,18,
2271786,43695,prior,2,0,11,9.0
3158682,43695,prior,3,5,9,5.0
1120873,43695,prior,4,2,18,25.0
3067977,43695,prior,5,2,18,0.0
1312834,43695,prior,6,5,18,10.0
338477,43695,prior,7,6,14,15.0
1358326,43695,prior,8,6,17,7.0
1477861,43695,test,9,0,17,15.0
2313264,43850,prior,1,5,10,
2853077,43850,prior,2,2,13,18.0
198585,43850,prior,3,5,13,17.0
727270,43850,prior,4,4,8,20.0
1646332,43850,prior,5,3,15,13.0
1821997,43850,prior,6,4,9,15.0
142648,43850,prior,7,3,13,13.0
194500,43850,prior,8,3,7,21.0
118983,43850,prior,9,3,12,14.0
248852,43850,prior,10,4,16,15.0
1577874,43850,prior,11,1,10,11.0
1702528,43850,prior,12,4,15,10.0
2903673,43850,prior,13,5,13,22.0
2512644,43850,prior,14,2,13,11.0
434833,43850,prior,15,5,12,10.0
3054927,43850,prior,16,4,12,13.0
2606234,43850,prior,17,3,14,20.0
2406117,43850,prior,18,4,9,15.0
192345,43850,prior,19,3,15,27.0
1831911,43850,prior,20,3,10,14.0
2548548,43850,prior,21,4,12,8.0
3252940,43850,prior,22,1,13,18.0
2616605,43850,prior,23,1,14,21.0
405707,43850,prior,24,4,9,10.0
2873594,43850,test,25,5,16,8.0
3204714,43862,prior,1,0,13,
1832613,43862,prior,2,2,8,23.0
3116243,43862,prior,3,2,9,28.0
3221426,43862,prior,4,0,12,26.0
1034949,43862,prior,5,1,13,8.0
2856133,43862,prior,6,2,14,8.0
675629,43862,prior,7,0,17,30.0
3294903,43862,prior,8,1,21,30.0
138414,43862,prior,9,2,9,8.0
2334887,43862,prior,10,0,21,5.0
3116677,43862,prior,11,0,15,21.0
2107294,43862,prior,12,3,15,3.0
1285759,43862,prior,13,2,16,6.0
1338393,43862,prior,14,5,13,10.0
142098,43862,prior,15,0,17,9.0
1041509,43862,prior,16,4,8,11.0
3277321,43862,prior,17,0,13,24.0
3378165,43862,test,18,6,16,13.0
842089,44137,prior,1,4,11,
1045954,44137,prior,2,5,11,15.0
480907,44137,prior,3,3,12,5.0
674945,44137,prior,4,4,11,8.0
697414,44137,prior,5,3,8,13.0
1327276,44137,prior,6,6,10,3.0
3341681,44137,prior,7,4,12,12.0
903955,44137,prior,8,3,11,6.0
1885217,44137,prior,9,5,17,2.0
870727,44137,prior,10,4,13,6.0
405772,44137,prior,11,5,11,8.0
1654694,44137,prior,12,3,11,12.0
1849309,44137,prior,13,1,15,12.0
896479,44137,prior,14,5,13,11.0
900174,44137,prior,15,2,17,4.0
680883,44137,prior,16,4,9,2.0
3250788,44137,prior,17,4,12,7.0
2588491,44137,prior,18,4,11,7.0
2975274,44137,prior,19,4,14,7.0
590714,44137,prior,20,4,20,0.0
2001708,44137,prior,21,4,10,7.0
63945,44137,prior,22,5,8,8.0
281366,44137,prior,23,3,22,5.0
2909374,44137,prior,24,3,14,7.0
2554222,44137,prior,25,5,7,16.0
551778,44137,prior,26,6,14,1.0
1535612,44137,prior,27,4,9,12.0
2212569,44137,prior,28,2,19,5.0
413324,44137,prior,29,4,15,9.0
3349470,44137,test,30,4,14,21.0
1007023,44318,prior,1,6,7,
1720664,44318,prior,2,2,11,3.0
807671,44318,prior,3,6,6,4.0
3173274,44318,prior,4,2,6,3.0
3374286,44318,prior,5,5,14,10.0
2540547,44318,prior,6,3,9,5.0
3387741,44318,test,7,5,12,30.0
1649947,44352,prior,1,6,10,
980047,44352,prior,2,6,21,14.0
2844068,44352,prior,3,3,23,11.0
2797253,44352,test,4,3,19,30.0
682137,44501,prior,1,2,10,
2161612,44501,prior,2,4,14,9.0
1876022,44501,prior,3,5,11,8.0
1328038,44501,test,4,1,9,30.0
1449511,44571,prior,1,6,17,
1561629,44571,prior,2,0,12,15.0
862944,44571,prior,3,1,17,8.0
2482798,44571,prior,4,5,11,4.0
1710850,44571,prior,5,5,17,7.0
1355801,44571,prior,6,5,14,7.0
2624783,44571,prior,7,0,20,23.0
3224962,44571,prior,8,5,12,19.0
980878,44571,prior,9,5,15,14.0
197399,44571,prior,10,5,19,14.0
1585866,44571,prior,11,6,14,15.0
3083411,44571,prior,12,0,9,30.0
2790411,44571,prior,13,2,12,16.0
3020644,44571,prior,14,3,16,15.0
662636,44571,prior,15,3,17,7.0
1718472,44571,prior,16,0,15,18.0
2379620,44571,test,17,0,16,14.0
852687,44632,prior,1,0,17,
634947,44632,prior,2,5,20,12.0
2170216,44632,prior,3,2,9,4.0
3374435,44632,prior,4,3,10,1.0
1926742,44632,prior,5,6,15,3.0
2658520,44632,prior,6,0,13,1.0
2888391,44632,prior,7,1,17,1.0
530998,44632,prior,8,3,21,2.0
2761087,44632,prior,9,2,17,6.0
838550,44632,prior,10,4,19,2.0
2468648,44632,prior,11,6,8,9.0
3363121,44632,prior,12,2,16,10.0
1507601,44632,prior,13,6,8,4.0
545164,44632,prior,14,1,12,2.0
1468377,44632,prior,15,3,13,9.0
1768141,44632,prior,16,2,10,6.0
1394922,44632,prior,17,0,14,5.0
2212275,44632,prior,18,0,12,7.0
2946266,44632,prior,19,3,14,3.0
888023,44632,prior,20,0,9,4.0
415714,44632,prior,21,2,21,2.0
1864964,44632,prior,22,1,10,6.0
1878693,44632,prior,23,1,13,7.0
1565896,44632,prior,24,2,8,8.0
333392,44632,prior,25,0,19,12.0
408007,44632,prior,26,2,19,16.0
2225025,44632,test,27,6,8,11.0
1897615,44778,prior,1,6,21,
2927463,44778,prior,2,6,18,7.0
3270877,44778,prior,3,6,11,7.0
50236,44778,prior,4,1,17,16.0
3348982,44778,test,5,0,16,6.0
750839,44881,prior,1,6,12,
912622,44881,prior,2,6,10,14.0
2738029,44881,prior,3,6,10,14.0
1345767,44881,prior,4,6,13,14.0
2023730,44881,prior,5,0,13,8.0
1909405,44881,prior,6,0,11,21.0
666273,44881,prior,7,6,10,20.0
2056702,44881,prior,8,6,9,14.0
1865055,44881,prior,9,0,11,8.0
810982,44881,prior,10,6,10,13.0
3366362,44881,prior,11,6,12,7.0
1650636,44881,prior,12,6,15,21.0
661000,44881,prior,13,5,12,20.0
1924845,44881,prior,14,3,11,30.0
1902027,44881,prior,15,6,10,17.0
1809888,44881,prior,16,5,9,30.0
2839972,44881,test,17,5,12,14.0
2034689,44917,prior,1,5,10,
261606,44917,prior,2,2,20,11.0
2144434,44917,prior,3,5,8,3.0
1938314,44917,test,4,2,23,11.0
2279553,45074,prior,1,2,10,
3051578,45074,prior,2,5,12,10.0
41185,45074,prior,3,1,10,10.0
580920,45074,prior,4,3,10,2.0
2228093,45074,prior,5,4,11,1.0
2093973,45074,prior,6,2,15,5.0
2959626,45074,prior,7,4,13,2.0
2765122,45074,prior,8,1,13,18.0
1841680,45074,prior,9,3,14,30.0
819434,45074,prior,10,3,15,7.0
39788,45074,prior,11,2,10,6.0
351830,45074,prior,12,5,11,3.0
557113,45074,prior,13,5,15,7.0
3276065,45074,prior,14,3,10,5.0
223830,45074,prior,15,3,14,0.0
378406,45074,prior,16,0,20,11.0
3117750,45074,prior,17,2,16,9.0
1454187,45074,prior,18,6,16,4.0
1037625,45074,prior,19,1,10,9.0
3270749,45074,prior,20,1,18,0.0
167966,45074,prior,21,3,16,2.0
1621918,45074,prior,22,5,15,2.0
1393775,45074,prior,23,0,20,2.0
346249,45074,prior,24,2,11,2.0
2120535,45074,prior,25,0,20,5.0
149522,45074,prior,26,0,20,0.0
1826226,45074,prior,27,1,12,8.0
927273,45074,prior,28,1,19,0.0
740376,45074,prior,29,2,11,1.0
3264223,45074,prior,30,3,10,1.0
1805794,45074,prior,31,3,10,7.0
1311647,45074,prior,32,3,14,0.0
1496057,45074,prior,33,5,14,2.0
3327189,45074,prior,34,2,19,4.0
2275113,45074,prior,35,1,13,13.0
2521155,45074,prior,36,1,20,0.0
2115825,45074,prior,37,3,13,2.0
1760983,45074,prior,38,0,18,4.0
1056030,45074,prior,39,0,21,0.0
628374,45074,prior,40,5,13,5.0
3133584,45074,prior,41,4,10,6.0
1274055,45074,prior,42,1,10,11.0
1918698,45074,prior,43,1,10,0.0
408927,45074,prior,44,1,13,0.0
686040,45074,prior,45,3,13,2.0
1951966,45074,prior,46,4,17,1.0
1420289,45074,prior,47,6,16,2.0
3343900,45074,prior,48,1,16,2.0
2705154,45074,prior,49,2,9,1.0
524152,45074,prior,50,5,13,3.0
1109362,45074,prior,51,6,16,1.0
3377668,45074,prior,52,0,17,1.0
1193845,45074,prior,53,5,11,5.0
2100643,45074,prior,54,1,16,3.0
682247,45074,prior,55,2,11,1.0
1415413,45074,prior,56,6,17,4.0
1376578,45074,prior,57,5,22,6.0
1152645,45074,prior,58,0,16,2.0
3293588,45074,prior,59,4,12,4.0
717135,45074,prior,60,5,10,1.0
2854891,45074,prior,61,6,12,1.0
2720016,45074,prior,62,2,15,3.0
583990,45074,prior,63,5,11,3.0
530428,45074,prior,64,4,14,13.0
891202,45074,prior,65,1,10,11.0
194288,45074,prior,66,2,14,1.0
1273780,45074,prior,67,4,15,9.0
1585519,45074,prior,68,5,11,1.0
2467752,45074,prior,69,2,9,4.0
342956,45074,prior,70,2,11,0.0
1995671,45074,prior,71,2,12,0.0
2120046,45074,prior,72,3,15,1.0
1314387,45074,prior,73,4,14,1.0
1656569,45074,test,74,0,16,3.0
1969315,45419,prior,1,1,14,
1074876,45419,prior,2,4,11,3.0
2533893,45419,prior,3,5,15,1.0
2845214,45419,test,4,5,11,28.0
2340300,45623,prior,1,3,14,
3068911,45623,prior,2,1,19,5.0
1870107,45623,prior,3,1,11,14.0
1224318,45623,prior,4,1,13,28.0
922111,45623,prior,5,1,21,0.0
1559434,45623,prior,6,5,15,4.0
856420,45623,prior,7,2,11,30.0
577637,45623,test,8,3,22,1.0
1929373,45920,prior,1,3,12,
2219166,45920,prior,2,0,4,4.0
2466622,45920,prior,3,1,16,30.0
3020354,45920,prior,4,2,13,30.0
358587,45920,prior,5,1,21,13.0
2282760,45920,prior,6,4,23,30.0
1071017,45920,prior,7,4,17,14.0
2370009,45920,prior,8,0,18,30.0
1509718,45920,prior,9,5,10,19.0
770128,45920,prior,10,1,14,10.0
2014478,45920,prior,11,2,12,8.0
2810169,45920,prior,12,0,14,26.0
3090955,45920,prior,13,1,23,8.0
2032943,45920,test,14,1,10,21.0
1250128,46048,prior,1,3,0,
1926423,46048,prior,2,3,0,0.0
2627928,46048,prior,3,0,10,18.0
1694747,46048,prior,4,0,12,21.0
1199778,46048,prior,5,0,7,7.0
185256,46048,prior,6,4,19,30.0
1875783,46048,prior,7,6,17,9.0
2408287,46048,prior,8,1,13,2.0
420858,46048,prior,9,0,21,13.0
2170423,46048,prior,10,2,6,30.0
189238,46048,test,11,2,16,7.0
2840268,46183,prior,1,5,17,
3213453,46183,prior,2,2,11,30.0
1152722,46183,prior,3,2,8,30.0
216409,46183,test,4,2,14,14.0
3154671,46268,prior,1,6,18,
1098937,46268,prior,2,4,19,12.0
1569692,46268,prior,3,1,14,4.0
139564,46268,prior,4,5,16,4.0
18885,46268,prior,5,6,17,30.0
2007552,46268,prior,6,0,11,30.0
1420332,46268,prior,7,0,17,30.0
123645,46268,prior,8,6,10,27.0
1416830,46268,prior,9,0,14,15.0
2281481,46268,test,10,6,20,13.0
2056253,46295,prior,1,2,13,
69511,46295,prior,2,5,17,10.0
2718910,46295,prior,3,1,12,10.0
2741393,46295,prior,4,6,14,5.0
856318,46295,prior,5,2,10,17.0
869843,46295,prior,6,0,8,5.0
284855,46295,prior,7,2,16,9.0
